Group,Question,Expected Answer 1,Expected Answer 2,Expected Answer 3,CODE,Answers,Bad Answer 1,Bad Answer score,Bad Answer 2,Bad Answer 2 score,Bad Answer 3,Bad Answer 3 score
17,I would like to avoid using chemicals in my yard. How do you recommend I manage the weeds?,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7441.html,http://ipm.ucanr.edu/PMG/PESTNOTES/pn74113.html,http://ipm.ucanr.edu/QT/landscapeweedscard.html,"http://ipm.ucanr.edu/PMG/PESTNOTES/pn7441.html
http://ipm.ucanr.edu/PMG/PESTNOTES/pn74113.html
http://ipm.ucanr.edu/QT/landscapeweedscard.html","http://ipm.ucanr.edu/PMG/PESTNOTES/pn7441.html
http://ipm.ucanr.edu/PMG/PESTNOTES/pn74113.html
http://ipm.ucanr.edu/QT/landscapeweedscard.html",http://ipm.ucanr.edu/QT/weedcontrolcard.html,0.78,,,,
17,How can I stay on top of weeds in my yard without the use of chemicals or herbicides?,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7441.html,http://ipm.ucanr.edu/PMG/PESTNOTES/pn74113.html,http://ipm.ucanr.edu/QT/landscapeweedscard.html,"http://ipm.ucanr.edu/PMG/PESTNOTES/pn7441.html
http://ipm.ucanr.edu/PMG/PESTNOTES/pn74113.html
http://ipm.ucanr.edu/QT/landscapeweedscard.html","http://ipm.ucanr.edu/PMG/PESTNOTES/pn7441.html
http://ipm.ucanr.edu/PMG/PESTNOTES/pn74113.html
http://ipm.ucanr.edu/QT/landscapeweedscard.html",http://ipm.ucanr.edu/QT/weedcontrolcard.html,0.78,,,,
17,What steps should I take to prevent and manage weeds without using chemical treatments?,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7441.html,http://ipm.ucanr.edu/PMG/PESTNOTES/pn74113.html,http://ipm.ucanr.edu/QT/landscapeweedscard.html,"http://ipm.ucanr.edu/PMG/PESTNOTES/pn7441.html
http://ipm.ucanr.edu/PMG/PESTNOTES/pn74113.html
http://ipm.ucanr.edu/QT/landscapeweedscard.html","http://ipm.ucanr.edu/PMG/PESTNOTES/pn7441.html
http://ipm.ucanr.edu/PMG/PESTNOTES/pn74113.html
http://ipm.ucanr.edu/QT/landscapeweedscard.html",http://ipm.ucanr.edu/QT/weedcontrolcard.html,0.78,,,,
17,"If I wish to avoid using chemicals, how could I manage weeds in my garden?",http://ipm.ucanr.edu/PMG/PESTNOTES/pn7441.html,http://ipm.ucanr.edu/PMG/PESTNOTES/pn74113.html,http://ipm.ucanr.edu/QT/landscapeweedscard.html,"http://ipm.ucanr.edu/PMG/PESTNOTES/pn7441.html
http://ipm.ucanr.edu/PMG/PESTNOTES/pn74113.html
http://ipm.ucanr.edu/QT/landscapeweedscard.html","http://ipm.ucanr.edu/PMG/PESTNOTES/pn7441.html
http://ipm.ucanr.edu/PMG/PESTNOTES/pn74113.html
http://ipm.ucanr.edu/QT/landscapeweedscard.html",http://ipm.ucanr.edu/QT/weedcontrolcard.html,0.78,,,,
18,What is a beneficial predator?,http://ipm.ucanr.edu/QT/beneficialpredatorscard.html,http://ipm.ucanr.edu/PMG/PESTNOTES/pn74140.html,,"http://ipm.ucanr.edu/QT/beneficialpredatorscard.html
http://ipm.ucanr.edu/PMG/PESTNOTES/pn74140.html","http://ipm.ucanr.edu/QT/beneficialpredatorscard.html
http://ipm.ucanr.edu/PMG/PESTNOTES/pn74140.html","Sorry, that request is outside my scope. For now, I only deal with pest-related requests.",,,,,
18,How could a predator actually be beneficial to my yard?,http://ipm.ucanr.edu/QT/beneficialpredatorscard.html,http://ipm.ucanr.edu/PMG/PESTNOTES/pn74140.html,,"http://ipm.ucanr.edu/QT/beneficialpredatorscard.html
http://ipm.ucanr.edu/PMG/PESTNOTES/pn74140.html","http://ipm.ucanr.edu/QT/beneficialpredatorscard.html
http://ipm.ucanr.edu/PMG/PESTNOTES/pn74140.html","Sorry, that request is outside my scope. For now, I only deal with pest-related requests.",,,,,
18,What should I do about natural predators in my yard?,http://ipm.ucanr.edu/QT/beneficialpredatorscard.html,http://ipm.ucanr.edu/PMG/PESTNOTES/pn74140.html,,"http://ipm.ucanr.edu/QT/beneficialpredatorscard.html
http://ipm.ucanr.edu/PMG/PESTNOTES/pn74140.html","http://ipm.ucanr.edu/QT/beneficialpredatorscard.html
http://ipm.ucanr.edu/PMG/PESTNOTES/pn74140.html","Sorry, that request is outside my scope. For now, I only deal with pest-related requests.",,,,,
18,When does a predator become beneficial to my yard?,http://ipm.ucanr.edu/QT/beneficialpredatorscard.html,http://ipm.ucanr.edu/PMG/PESTNOTES/pn74140.html,,"http://ipm.ucanr.edu/QT/beneficialpredatorscard.html
http://ipm.ucanr.edu/PMG/PESTNOTES/pn74140.html","http://ipm.ucanr.edu/QT/beneficialpredatorscard.html
http://ipm.ucanr.edu/PMG/PESTNOTES/pn74140.html","Sorry, that request is outside my scope. For now, I only deal with pest-related requests.",,,,,
18,What sorts of bugs are good to have in my garden?,http://ipm.ucanr.edu/QT/beneficialpredatorscard.html,http://ipm.ucanr.edu/PMG/PESTNOTES/pn74140.html,,"http://ipm.ucanr.edu/QT/beneficialpredatorscard.html
http://ipm.ucanr.edu/PMG/PESTNOTES/pn74140.html","http://ipm.ucanr.edu/QT/beneficialpredatorscard.html
http://ipm.ucanr.edu/PMG/PESTNOTES/pn74140.html","Sorry, that request is outside my scope. For now, I only deal with pest-related requests.",,,,,
19,When should I try to control ground squirrels?,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7438.html,http://ipm.ucanr.edu/QT/groundsquirrelcard.html,,"http://ipm.ucanr.edu/PMG/PESTNOTES/pn7438.html
http://ipm.ucanr.edu/QT/groundsquirrelcard.html","http://ipm.ucanr.edu/PMG/PESTNOTES/pn7438.html
http://ipm.ucanr.edu/QT/groundsquirrelcard.html",http://ipm.ucanr.edu/PMG/PESTNOTES/pn74122.html,0.61,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7447.html,0.51,http://ipm.ucanr.edu/PMG/PESTNOTES/pn74130.html,0.51
19,Are there recommendations for managing ground squirrels on my property?,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7438.html,http://ipm.ucanr.edu/QT/groundsquirrelcard.html,,"http://ipm.ucanr.edu/PMG/PESTNOTES/pn7438.html
http://ipm.ucanr.edu/QT/groundsquirrelcard.html","http://ipm.ucanr.edu/PMG/PESTNOTES/pn7438.html
http://ipm.ucanr.edu/QT/groundsquirrelcard.html",http://ipm.ucanr.edu/PMG/PESTNOTES/pn74122.html,0.61,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7447.html,0.51,http://ipm.ucanr.edu/PMG/PESTNOTES/pn74130.html,0.51
19,Does the ground squirrel management recommendation change based on the time of year?,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7438.html,http://ipm.ucanr.edu/QT/groundsquirrelcard.html,,"http://ipm.ucanr.edu/PMG/PESTNOTES/pn7438.html
http://ipm.ucanr.edu/QT/groundsquirrelcard.html","http://ipm.ucanr.edu/PMG/PESTNOTES/pn7438.html
http://ipm.ucanr.edu/QT/groundsquirrelcard.html",http://ipm.ucanr.edu/PMG/PESTNOTES/pn74122.html,0.61,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7447.html,0.51,http://ipm.ucanr.edu/PMG/PESTNOTES/pn74130.html,0.51
19,When is the best time to apply a ground squirrel management technique?,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7438.html,http://ipm.ucanr.edu/QT/groundsquirrelcard.html,,"http://ipm.ucanr.edu/PMG/PESTNOTES/pn7438.html
http://ipm.ucanr.edu/QT/groundsquirrelcard.html","http://ipm.ucanr.edu/PMG/PESTNOTES/pn7438.html
http://ipm.ucanr.edu/QT/groundsquirrelcard.html",http://ipm.ucanr.edu/PMG/PESTNOTES/pn74122.html,0.61,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7447.html,0.51,http://ipm.ucanr.edu/PMG/PESTNOTES/pn74130.html,0.51
19,What do you suggest I do to manage ground squirrels on my place?,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7438.html,http://ipm.ucanr.edu/QT/groundsquirrelcard.html,,"http://ipm.ucanr.edu/PMG/PESTNOTES/pn7438.html
http://ipm.ucanr.edu/QT/groundsquirrelcard.html","http://ipm.ucanr.edu/PMG/PESTNOTES/pn7438.html
http://ipm.ucanr.edu/QT/groundsquirrelcard.html",http://ipm.ucanr.edu/PMG/PESTNOTES/pn74122.html,0.61,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7447.html,0.51,http://ipm.ucanr.edu/PMG/PESTNOTES/pn74130.html,0.51
20,I have a mouse problem in my garage. How do I get rid of them? ,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7483.html,http://ipm.ucanr.edu/PMG/PESTNOTES/pn74161.html,,"http://ipm.ucanr.edu/PMG/PESTNOTES/pn7483.html
http://ipm.ucanr.edu/PMG/PESTNOTES/pn74161.html","http://ipm.ucanr.edu/PMG/PESTNOTES/pn7483.html
http://ipm.ucanr.edu/PMG/PESTNOTES/pn74161.html",http://ipm.ucanr.edu/PMG/PESTNOTES/pn7455.html,0.53,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7452.html,0.48,http://ipm.ucanr.edu/PMG/PESTNOTES/pn74149.html,0.48
20,I found signs of mice living in my garage. What should I do to exterminate them?,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7483.html,http://ipm.ucanr.edu/PMG/PESTNOTES/pn74161.html,,"http://ipm.ucanr.edu/PMG/PESTNOTES/pn7483.html
http://ipm.ucanr.edu/PMG/PESTNOTES/pn74161.html","http://ipm.ucanr.edu/PMG/PESTNOTES/pn7483.html
http://ipm.ucanr.edu/PMG/PESTNOTES/pn74161.html",http://ipm.ucanr.edu/PMG/PESTNOTES/pn7455.html,0.53,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7452.html,0.48,http://ipm.ucanr.edu/PMG/PESTNOTES/pn74149.html,0.48
20,"There are mice in my garage, and I need help getting rid of them and keeping them out.",http://ipm.ucanr.edu/PMG/PESTNOTES/pn7483.html,http://ipm.ucanr.edu/PMG/PESTNOTES/pn74161.html,,"http://ipm.ucanr.edu/PMG/PESTNOTES/pn7483.html
http://ipm.ucanr.edu/PMG/PESTNOTES/pn74161.html","http://ipm.ucanr.edu/PMG/PESTNOTES/pn7483.html
http://ipm.ucanr.edu/PMG/PESTNOTES/pn74161.html",http://ipm.ucanr.edu/PMG/PESTNOTES/pn7455.html,0.53,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7452.html,0.48,http://ipm.ucanr.edu/PMG/PESTNOTES/pn74149.html,0.48
20,What steps should I take to manage mice that have infested my garage?,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7483.html,http://ipm.ucanr.edu/PMG/PESTNOTES/pn74161.html,,"http://ipm.ucanr.edu/PMG/PESTNOTES/pn7483.html
http://ipm.ucanr.edu/PMG/PESTNOTES/pn74161.html","http://ipm.ucanr.edu/PMG/PESTNOTES/pn7483.html
http://ipm.ucanr.edu/PMG/PESTNOTES/pn74161.html",http://ipm.ucanr.edu/PMG/PESTNOTES/pn7455.html,0.53,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7452.html,0.48,http://ipm.ucanr.edu/PMG/PESTNOTES/pn74149.html,0.48
20,How do you suggest that I control mice in my garage?,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7483.html,http://ipm.ucanr.edu/PMG/PESTNOTES/pn74161.html,,"http://ipm.ucanr.edu/PMG/PESTNOTES/pn7483.html
http://ipm.ucanr.edu/PMG/PESTNOTES/pn74161.html","http://ipm.ucanr.edu/PMG/PESTNOTES/pn7483.html
http://ipm.ucanr.edu/PMG/PESTNOTES/pn74161.html",http://ipm.ucanr.edu/PMG/PESTNOTES/pn7455.html,0.53,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7452.html,0.48,http://ipm.ucanr.edu/PMG/PESTNOTES/pn74149.html,0.48
21,There are centipedes in my bathroom. Will they bite me? ,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7472.html,,,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7472.html,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7472.html,http://ipm.ucanr.edu/PMG/PESTNOTES/pn74136.html,0.48,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7495.html,0.46,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7475.html,0.43
21,I found some centipedes in my bathroom. Should I be worried about getting bitten by them?,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7472.html,,,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7472.html,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7472.html,http://ipm.ucanr.edu/PMG/PESTNOTES/pn74136.html,0.48,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7495.html,0.46,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7475.html,0.43
21,Could a centipede that I found in my house bite a person?,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7472.html,,,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7472.html,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7472.html,http://ipm.ucanr.edu/PMG/PESTNOTES/pn74136.html,0.48,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7495.html,0.46,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7475.html,0.43
21,How do I know if a centipede will bite me? I found some in my bathroom.,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7472.html,,,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7472.html,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7472.html,http://ipm.ucanr.edu/PMG/PESTNOTES/pn74136.html,0.48,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7495.html,0.46,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7475.html,0.43
21,Would a centipede found in the bathroom be a type that bites people?,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7472.html,,,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7472.html,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7472.html,http://ipm.ucanr.edu/PMG/PESTNOTES/pn74136.html,0.48,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7495.html,0.46,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7475.html,0.43
22,My alstromeria plant isn't developing flowers. Why not?,http://ipm.ucanr.edu/PMG/GARDEN/FLOWERS/alstroemeria.html,,,http://ipm.ucanr.edu/PMG/GARDEN/FLOWERS/alstroemeria.html,http://ipm.ucanr.edu/PMG/GARDEN/FLOWERS/alstroemeria.html,http://ipm.ucanr.edu/PMG/GARDEN/VEGES/ENVIRON/blossomdrop.html,0.45,http://ipm.ucanr.edu/PMG/PESTNOTES/pn74128.html,0.44,http://ipm.ucanr.edu/PMG/GARDEN/PLANTS/DISEASES/crypblight.html,0.41
22,I have an alstromeria that isn't blooming. What should I do?,http://ipm.ucanr.edu/PMG/GARDEN/FLOWERS/alstroemeria.html,,,http://ipm.ucanr.edu/PMG/GARDEN/FLOWERS/alstroemeria.html,http://ipm.ucanr.edu/PMG/GARDEN/FLOWERS/alstroemeria.html,http://ipm.ucanr.edu/PMG/GARDEN/VEGES/ENVIRON/blossomdrop.html,0.45,http://ipm.ucanr.edu/PMG/PESTNOTES/pn74128.html,0.44,http://ipm.ucanr.edu/PMG/GARDEN/PLANTS/DISEASES/crypblight.html,0.41
22,What should I do for an alstromeria that isn't developing flowers and blooming?,http://ipm.ucanr.edu/PMG/GARDEN/FLOWERS/alstroemeria.html,,,http://ipm.ucanr.edu/PMG/GARDEN/FLOWERS/alstroemeria.html,http://ipm.ucanr.edu/PMG/GARDEN/FLOWERS/alstroemeria.html,http://ipm.ucanr.edu/PMG/GARDEN/VEGES/ENVIRON/blossomdrop.html,0.45,http://ipm.ucanr.edu/PMG/PESTNOTES/pn74128.html,0.44,http://ipm.ucanr.edu/PMG/GARDEN/PLANTS/DISEASES/crypblight.html,0.41
22,What is wrong with my alstromeria when it just doesn't develop blooms?,http://ipm.ucanr.edu/PMG/GARDEN/FLOWERS/alstroemeria.html,,,http://ipm.ucanr.edu/PMG/GARDEN/FLOWERS/alstroemeria.html,http://ipm.ucanr.edu/PMG/GARDEN/FLOWERS/alstroemeria.html,http://ipm.ucanr.edu/PMG/GARDEN/VEGES/ENVIRON/blossomdrop.html,0.45,http://ipm.ucanr.edu/PMG/PESTNOTES/pn74128.html,0.44,http://ipm.ucanr.edu/PMG/GARDEN/PLANTS/DISEASES/crypblight.html,0.41
22,What could be causing my alstromeria to stop blooming?,http://ipm.ucanr.edu/PMG/GARDEN/FLOWERS/alstroemeria.html,,,http://ipm.ucanr.edu/PMG/GARDEN/FLOWERS/alstroemeria.html,http://ipm.ucanr.edu/PMG/GARDEN/FLOWERS/alstroemeria.html,http://ipm.ucanr.edu/PMG/GARDEN/VEGES/ENVIRON/blossomdrop.html,0.45,http://ipm.ucanr.edu/PMG/PESTNOTES/pn74128.html,0.44,http://ipm.ucanr.edu/PMG/GARDEN/PLANTS/DISEASES/crypblight.html,0.41
23,The begonias in my garden have wiggly white trails all over the leaves. What is it?,http://ipm.ucanr.edu/PMG/GARDEN/VEGES/PESTS/vegleafminers.html,,,http://ipm.ucanr.edu/PMG/GARDEN/VEGES/PESTS/vegleafminers.html,http://ipm.ucanr.edu/PMG/GARDEN/VEGES/PESTS/vegleafminers.html,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7448.html,0.56,http://ipm.ucanr.edu/PMG/GARDEN/PLANTS/willow.html,0.49,http://ipm.ucanr.edu/home-and-landscape/beans/index.html,0.49
23,What are the white wiggly trails on my begonia leaves?,http://ipm.ucanr.edu/PMG/GARDEN/VEGES/PESTS/vegleafminers.html,,,http://ipm.ucanr.edu/PMG/GARDEN/VEGES/PESTS/vegleafminers.html,http://ipm.ucanr.edu/PMG/GARDEN/VEGES/PESTS/vegleafminers.html,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7448.html,0.56,http://ipm.ucanr.edu/PMG/GARDEN/PLANTS/willow.html,0.49,http://ipm.ucanr.edu/home-and-landscape/beans/index.html,0.49
23,What is causing the wiggly white trails on my begonia's leaves?,http://ipm.ucanr.edu/PMG/GARDEN/VEGES/PESTS/vegleafminers.html,,,http://ipm.ucanr.edu/PMG/GARDEN/VEGES/PESTS/vegleafminers.html,http://ipm.ucanr.edu/PMG/GARDEN/VEGES/PESTS/vegleafminers.html,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7448.html,0.56,http://ipm.ucanr.edu/PMG/GARDEN/PLANTS/willow.html,0.49,http://ipm.ucanr.edu/home-and-landscape/beans/index.html,0.49
23,What is happening to my begonia when there are white wiggly trails on its leaves?,http://ipm.ucanr.edu/PMG/GARDEN/VEGES/PESTS/vegleafminers.html,,,http://ipm.ucanr.edu/PMG/GARDEN/VEGES/PESTS/vegleafminers.html,http://ipm.ucanr.edu/PMG/GARDEN/VEGES/PESTS/vegleafminers.html,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7448.html,0.56,http://ipm.ucanr.edu/PMG/GARDEN/PLANTS/willow.html,0.49,http://ipm.ucanr.edu/home-and-landscape/beans/index.html,0.49
23,What steps should I take when I see wiggly white trails on my begonia's leaves?,http://ipm.ucanr.edu/PMG/GARDEN/VEGES/PESTS/vegleafminers.html,,,http://ipm.ucanr.edu/PMG/GARDEN/VEGES/PESTS/vegleafminers.html,http://ipm.ucanr.edu/PMG/GARDEN/VEGES/PESTS/vegleafminers.html,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7448.html,0.56,http://ipm.ucanr.edu/PMG/GARDEN/PLANTS/willow.html,0.49,http://ipm.ucanr.edu/home-and-landscape/beans/index.html,0.49
24,My kid came home from school with head lice. How do I get rid of them? ,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7446.html,http://ipm.ucanr.edu/QT/headlicecard.html,,"http://ipm.ucanr.edu/PMG/PESTNOTES/pn7446.html
http://ipm.ucanr.edu/QT/headlicecard.html","http://ipm.ucanr.edu/PMG/PESTNOTES/pn7446.html
http://ipm.ucanr.edu/QT/headlicecard.html",http://ipm.ucanr.edu/PMG/PESTNOTES/pn7451.html,0.5,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7435.html,0.5,http://ipm.ucanr.edu/PMG/PESTNOTES/pn74168.html,0.49
24,The school sent my child home with a note saying he has head lice. What should I do to treat it?,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7446.html,http://ipm.ucanr.edu/QT/headlicecard.html,,"http://ipm.ucanr.edu/PMG/PESTNOTES/pn7446.html
http://ipm.ucanr.edu/QT/headlicecard.html","http://ipm.ucanr.edu/PMG/PESTNOTES/pn7446.html
http://ipm.ucanr.edu/QT/headlicecard.html",http://ipm.ucanr.edu/PMG/PESTNOTES/pn7451.html,0.5,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7435.html,0.5,http://ipm.ucanr.edu/PMG/PESTNOTES/pn74168.html,0.49
24,What steps should I take to treat head lice on a school-aged child?,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7446.html,http://ipm.ucanr.edu/QT/headlicecard.html,,"http://ipm.ucanr.edu/PMG/PESTNOTES/pn7446.html
http://ipm.ucanr.edu/QT/headlicecard.html","http://ipm.ucanr.edu/PMG/PESTNOTES/pn7446.html
http://ipm.ucanr.edu/QT/headlicecard.html",http://ipm.ucanr.edu/PMG/PESTNOTES/pn7451.html,0.5,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7435.html,0.5,http://ipm.ucanr.edu/PMG/PESTNOTES/pn74168.html,0.49
24,What is the treatment for head lice on a school-aged child?,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7446.html,http://ipm.ucanr.edu/QT/headlicecard.html,,"http://ipm.ucanr.edu/PMG/PESTNOTES/pn7446.html
http://ipm.ucanr.edu/QT/headlicecard.html","http://ipm.ucanr.edu/PMG/PESTNOTES/pn7446.html
http://ipm.ucanr.edu/QT/headlicecard.html",http://ipm.ucanr.edu/PMG/PESTNOTES/pn7451.html,0.5,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7435.html,0.5,http://ipm.ucanr.edu/PMG/PESTNOTES/pn74168.html,0.49
24,I just found out that the school found head lice on my child. What do I need to do to get rid of them quickly?,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7446.html,http://ipm.ucanr.edu/QT/headlicecard.html,,"http://ipm.ucanr.edu/PMG/PESTNOTES/pn7446.html
http://ipm.ucanr.edu/QT/headlicecard.html","http://ipm.ucanr.edu/PMG/PESTNOTES/pn7446.html
http://ipm.ucanr.edu/QT/headlicecard.html",http://ipm.ucanr.edu/PMG/PESTNOTES/pn7451.html,0.5,http://ipm.ucanr.edu/PMG/PESTNOTES/pn7435.html,0.5,http://ipm.ucanr.edu/PMG/PESTNOTES/pn74168.html,0.49
25,Why are the leaves on my Pothos houseplant turning yellow? ,http://ipm.ucanr.edu/PMG/PESTNOTES/pn74172.html,http://ipm.ucanr.edu/PMG/GARDEN/PLANTS/DISORDERS/nitrogendeficiency.html,,"http://ipm.ucanr.edu/PMG/PESTNOTES/pn74172.html
http://ipm.ucanr.edu/PMG/GARDEN/PLANTS/DISORDERS/nitrogendeficiency.html","http://ipm.ucanr.edu/PMG/PESTNOTES/pn74172.html
http://ipm.ucanr.edu/PMG/GARDEN/PLANTS/DISORDERS/nitrogendeficiency.html",http://ipm.ucanr.edu/PMG/GARDEN/VEGES/DISEASES/fusarwilt.html,0.5,http://ipm.ucanr.edu/PMG/GARDEN/VEGES/DISEASES/bacringrot.html,0.48,http://ipm.ucanr.edu/PMG/GARDEN/PLANTS/INVERT/cyptipminer.html,0.47
25,The leaves on my Pothos house plant are turning yellow. What could be causing it?,http://ipm.ucanr.edu/PMG/PESTNOTES/pn74172.html,http://ipm.ucanr.edu/PMG/GARDEN/PLANTS/DISORDERS/nitrogendeficiency.html,,"http://ipm.ucanr.edu/PMG/PESTNOTES/pn74172.html
http://ipm.ucanr.edu/PMG/GARDEN/PLANTS/DISORDERS/nitrogendeficiency.html","http://ipm.ucanr.edu/PMG/PESTNOTES/pn74172.html
http://ipm.ucanr.edu/PMG/GARDEN/PLANTS/DISORDERS/nitrogendeficiency.html",http://ipm.ucanr.edu/PMG/GARDEN/VEGES/DISEASES/fusarwilt.html,0.5,http://ipm.ucanr.edu/PMG/GARDEN/VEGES/DISEASES/bacringrot.html,0.48,http://ipm.ucanr.edu/PMG/GARDEN/PLANTS/INVERT/cyptipminer.html,0.47
25,How do I help a Pothos house plant that has leaves that are turning yellow?,http://ipm.ucanr.edu/PMG/PESTNOTES/pn74172.html,http://ipm.ucanr.edu/PMG/GARDEN/PLANTS/DISORDERS/nitrogendeficiency.html,,"http://ipm.ucanr.edu/PMG/PESTNOTES/pn74172.html
http://ipm.ucanr.edu/PMG/GARDEN/PLANTS/DISORDERS/nitrogendeficiency.html","http://ipm.ucanr.edu/PMG/PESTNOTES/pn74172.html
http://ipm.ucanr.edu/PMG/GARDEN/PLANTS/DISORDERS/nitrogendeficiency.html",http://ipm.ucanr.edu/PMG/GARDEN/VEGES/DISEASES/fusarwilt.html,0.5,http://ipm.ucanr.edu/PMG/GARDEN/VEGES/DISEASES/bacringrot.html,0.48,http://ipm.ucanr.edu/PMG/GARDEN/PLANTS/INVERT/cyptipminer.html,0.47
25,My Pothos houseplant has yellowing leaves. Why is this happening?,http://ipm.ucanr.edu/PMG/PESTNOTES/pn74172.html,http://ipm.ucanr.edu/PMG/GARDEN/PLANTS/DISORDERS/nitrogendeficiency.html,,"http://ipm.ucanr.edu/PMG/PESTNOTES/pn74172.html
http://ipm.ucanr.edu/PMG/GARDEN/PLANTS/DISORDERS/nitrogendeficiency.html","http://ipm.ucanr.edu/PMG/PESTNOTES/pn74172.html
http://ipm.ucanr.edu/PMG/GARDEN/PLANTS/DISORDERS/nitrogendeficiency.html",http://ipm.ucanr.edu/PMG/GARDEN/VEGES/DISEASES/fusarwilt.html,0.5,http://ipm.ucanr.edu/PMG/GARDEN/VEGES/DISEASES/bacringrot.html,0.48,http://ipm.ucanr.edu/PMG/GARDEN/PLANTS/INVERT/cyptipminer.html,0.47
25,What do the yellow leaves on my Pothos houseplant mean?,http://ipm.ucanr.edu/PMG/PESTNOTES/pn74172.html,http://ipm.ucanr.edu/PMG/GARDEN/PLANTS/DISORDERS/nitrogendeficiency.html,,"http://ipm.ucanr.edu/PMG/PESTNOTES/pn74172.html
http://ipm.ucanr.edu/PMG/GARDEN/PLANTS/DISORDERS/nitrogendeficiency.html","http://ipm.ucanr.edu/PMG/PESTNOTES/pn74172.html
http://ipm.ucanr.edu/PMG/GARDEN/PLANTS/DISORDERS/nitrogendeficiency.html",http://ipm.ucanr.edu/PMG/GARDEN/VEGES/DISEASES/fusarwilt.html,0.5,http://ipm.ucanr.edu/PMG/GARDEN/VEGES/DISEASES/bacringrot.html,0.48,http://ipm.ucanr.edu/PMG/GARDEN/PLANTS/INVERT/cyptipminer.html,0.47
